Region,Antal,Month,Year,Crime
15,51,11,2023,0
15,51,11,2023,0
15,34,12,2023,0
15,34,12,2023,0
15,114,1,2023,1
15,114,1,2023,1
15,114,1,2023,1
15,114,1,2023,1
15,114,1,2023,1
15,114,1,2023,1
15,114,1,2023,1
15,130,2,2023,1
15,130,2,2023,1
15,130,2,2023,1
15,130,2,2023,1
15,130,2,2023,1
15,130,2,2023,1
15,130,2,2023,1
15,139,3,2023,1
15,139,3,2023,1
15,139,3,2023,1
15,139,3,2023,1
15,139,3,2023,1
15,139,3,2023,1
15,139,3,2023,1
15,121,4,2023,1
15,121,4,2023,1
15,121,4,2023,1
15,121,4,2023,1
15,121,4,2023,1
15,121,4,2023,1
15,121,4,2023,1
15,181,5,2023,1
15,181,5,2023,1
15,181,5,2023,1
15,181,5,2023,1
15,181,5,2023,1
15,181,5,2023,1
15,181,5,2023,1
15,168,6,2023,1
15,168,6,2023,1
15,168,6,2023,1
15,168,6,2023,1
15,168,6,2023,1
15,168,6,2023,1
15,168,6,2023,1
15,127,7,2023,1
15,127,7,2023,1
15,127,7,2023,1
15,127,7,2023,1
15,127,7,2023,1
15,127,7,2023,1
15,127,7,2023,1
15,154,8,2023,1
15,154,8,2023,1
15,154,8,2023,1
15,154,8,2023,1
15,154,8,2023,1
15,154,8,2023,1
15,154,8,2023,1
15,139,9,2023,1
15,139,9,2023,1
15,139,9,2023,1
15,139,9,2023,1
15,139,9,2023,1
15,139,9,2023,1
15,139,9,2023,1
15,157,10,2023,1
15,157,10,2023,1
15,157,10,2023,1
15,157,10,2023,1
15,157,10,2023,1
15,157,10,2023,1
15,157,10,2023,1
15,178,11,2023,1
15,178,11,2023,1
15,178,11,2023,1
15,178,11,2023,1
15,178,11,2023,1
15,178,11,2023,1
15,178,11,2023,1
15,158,12,2023,1
15,158,12,2023,1
15,158,12,2023,1
15,158,12,2023,1
15,158,12,2023,1
15,158,12,2023,1
15,158,12,2023,1
15,77,1,2023,2
15,71,2,2023,2
15,69,3,2023,2
15,68,4,2023,2
15,87,5,2023,2
15,74,6,2023,2
15,62,7,2023,2
15,77,8,2023,2
15,73,9,2023,2
15,91,10,2023,2
15,111,11,2023,2
15,106,12,2023,2
15,3,1,2023,3
15,4,2,2023,3
15,3,3,2023,3
15,5,4,2023,3
15,4,5,2023,3
15,1,6,2023,3
15,5,7,2023,3
15,4,8,2023,3
15,3,9,2023,3
15,2,10,2023,3
15,5,11,2023,3
15,5,12,2023,3
15,6,1,2023,4
15,9,2,2023,4
15,17,3,2023,4
15,7,4,2023,4
15,16,5,2023,4
15,13,6,2023,4
15,8,7,2023,4
15,9,8,2023,4
15,10,9,2023,4
15,13,10,2023,4
15,10,11,2023,4
15,12,12,2023,4
15,0,1,2023,5
15,0,2,2023,5
15,3,3,2023,5
15,0,4,2023,5
15,3,5,2023,5
15,2,6,2023,5
15,0,7,2023,5
15,0,8,2023,5
15,0,9,2023,5
15,0,10,2023,5
15,1,11,2023,5
15,1,12,2023,5
15,23,1,2023,6
15,42,2,2023,6
15,45,3,2023,6
15,39,4,2023,6
15,64,5,2023,6
15,53,6,2023,6
15,49,7,2023,6
15,61,8,2023,6
15,50,9,2023,6
15,49,10,2023,6
15,48,11,2023,6
15,33,12,2023,6
16,68,1,2023,0
16,68,1,2023,0
16,64,2,2023,0
16,64,2,2023,0
16,78,3,2023,0
16,78,3,2023,0
16,51,4,2023,0
16,51,4,2023,0
16,83,5,2023,0
16,83,5,2023,0
16,88,6,2023,0
16,88,6,2023,0
16,64,7,2023,0
16,64,7,2023,0
16,57,8,2023,0
16,57,8,2023,0
16,69,9,2023,0
16,69,9,2023,0
16,67,10,2023,0
16,67,10,2023,0
16,69,11,2023,0
16,69,11,2023,0
16,78,12,2023,0
16,78,12,2023,0
16,217,1,2023,1
16,217,1,2023,1
16,217,1,2023,1
16,217,1,2023,1
16,217,1,2023,1
16,217,1,2023,1
16,217,1,2023,1
16,197,2,2023,1
16,197,2,2023,1
16,197,2,2023,1
16,197,2,2023,1
16,197,2,2023,1
16,197,2,2023,1
16,197,2,2023,1
16,240,3,2023,1
16,240,3,2023,1
16,240,3,2023,1
16,240,3,2023,1
16,240,3,2023,1
16,240,3,2023,1
16,240,3,2023,1
16,213,4,2023,1
16,213,4,2023,1
16,213,4,2023,1
16,213,4,2023,1
16,213,4,2023,1
16,213,4,2023,1
16,213,4,2023,1
16,205,5,2023,1
16,205,5,2023,1
16,205,5,2023,1
16,205,5,2023,1
16,205,5,2023,1
16,205,5,2023,1
16,205,5,2023,1
16,239,6,2023,1
16,239,6,2023,1
16,239,6,2023,1
16,239,6,2023,1
16,239,6,2023,1
16,239,6,2023,1
16,239,6,2023,1
16,180,7,2023,1
16,180,7,2023,1
16,180,7,2023,1
16,180,7,2023,1
16,180,7,2023,1
16,180,7,2023,1
16,180,7,2023,1
16,202,8,2023,1
16,202,8,2023,1
16,202,8,2023,1
16,202,8,2023,1
16,202,8,2023,1
16,202,8,2023,1
16,202,8,2023,1
16,228,9,2023,1
16,228,9,2023,1
16,228,9,2023,1
16,228,9,2023,1
16,228,9,2023,1
16,228,9,2023,1
16,228,9,2023,1
16,252,10,2023,1
16,252,10,2023,1
16,252,10,2023,1
16,252,10,2023,1
16,252,10,2023,1
16,252,10,2023,1
16,252,10,2023,1
16,235,11,2023,1
16,235,11,2023,1
16,235,11,2023,1
16,235,11,2023,1
16,235,11,2023,1
16,235,11,2023,1
16,235,11,2023,1
16,231,12,2023,1
16,231,12,2023,1
16,231,12,2023,1
16,231,12,2023,1
16,231,12,2023,1
16,231,12,2023,1
16,231,12,2023,1
16,121,1,2023,2
16,101,2,2023,2
16,131,3,2023,2
16,90,4,2023,2
16,99,5,2023,2
16,119,6,2023,2
16,102,7,2023,2
16,101,8,2023,2
16,126,9,2023,2
16,166,10,2023,2
16,131,11,2023,2
16,134,12,2023,2
16,4,1,2023,3
16,4,2,2023,3
16,7,3,2023,3
16,4,4,2023,3
16,2,5,2023,3
16,4,6,2023,3
16,1,7,2023,3
16,3,8,2023,3
16,5,9,2023,3
16,1,10,2023,3
16,14,11,2023,3
16,7,12,2023,3
16,21,1,2023,4
16,26,2,2023,4
16,24,3,2023,4
16,67,4,2023,4
16,21,5,2023,4
16,28,6,2023,4
16,13,7,2023,4
16,41,8,2023,4
16,27,9,2023,4
16,14,10,2023,4
16,18,11,2023,4
16,12,12,2023,4
16,3,1,2023,5
16,2,2,2023,5
16,0,3,2023,5
16,1,4,2023,5
16,0,5,2023,5
16,0,6,2023,5
16,0,7,2023,5
16,0,8,2023,5
16,1,9,2023,5
16,4,10,2023,5
16,3,11,2023,5
16,0,12,2023,5
16,62,1,2023,6
16,60,2,2023,6
16,72,3,2023,6
16,50,4,2023,6
16,76,5,2023,6
16,85,6,2023,6
16,62,7,2023,6
16,54,8,2023,6
16,63,9,2023,6
16,60,10,2023,6
16,69,11,2023,6
16,74,12,2023,6
17,69,1,2023,0
17,69,1,2023,0
17,70,2,2023,0
17,70,2,2023,0
17,77,3,2023,0
17,77,3,2023,0
17,58,4,2023,0
17,58,4,2023,0
17,50,5,2023,0
17,50,5,2023,0
17,79,6,2023,0
17,79,6,2023,0
17,56,7,2023,0
17,56,7,2023,0
17,74,8,2023,0
17,74,8,2023,0
17,60,9,2023,0
17,60,9,2023,0
17,53,10,2023,0
17,53,10,2023,0
17,41,11,2023,0
17,41,11,2023,0
17,67,12,2023,0
17,67,12,2023,0
17,196,1,2023,1
17,196,1,2023,1
17,196,1,2023,1
17,196,1,2023,1
17,196,1,2023,1
17,196,1,2023,1
17,196,1,2023,1
17,192,2,2023,1
17,192,2,2023,1
17,192,2,2023,1
17,192,2,2023,1
17,192,2,2023,1
17,192,2,2023,1
17,192,2,2023,1
17,187,3,2023,1
17,187,3,2023,1
17,187,3,2023,1
17,187,3,2023,1
17,187,3,2023,1
17,187,3,2023,1
17,187,3,2023,1
17,217,4,2023,1
17,217,4,2023,1
17,217,4,2023,1
17,217,4,2023,1
17,217,4,2023,1
17,217,4,2023,1
17,217,4,2023,1
17,166,5,2023,1
17,166,5,2023,1
17,166,5,2023,1
17,166,5,2023,1
17,166,5,2023,1
17,166,5,2023,1
17,166,5,2023,1
17,208,6,2023,1
17,208,6,2023,1
17,208,6,2023,1
17,208,6,2023,1
17,208,6,2023,1
17,208,6,2023,1
17,208,6,2023,1
17,152,7,2023,1
17,152,7,2023,1
17,152,7,2023,1
17,152,7,2023,1
17,152,7,2023,1
17,152,7,2023,1
17,152,7,2023,1
17,214,8,2023,1
17,214,8,2023,1
17,214,8,2023,1
17,214,8,2023,1
17,214,8,2023,1
17,214,8,2023,1
17,214,8,2023,1
17,162,9,2023,1
17,162,9,2023,1
17,162,9,2023,1
17,162,9,2023,1
17,162,9,2023,1
17,162,9,2023,1
17,162,9,2023,1
17,174,10,2023,1
17,174,10,2023,1
17,174,10,2023,1
17,174,10,2023,1
17,174,10,2023,1
17,174,10,2023,1
17,174,10,2023,1
17,146,11,2023,1
17,146,11,2023,1
17,146,11,2023,1
17,146,11,2023,1
17,146,11,2023,1
17,146,11,2023,1
17,146,11,2023,1
17,226,12,2023,1
17,226,12,2023,1
17,226,12,2023,1
17,226,12,2023,1
17,226,12,2023,1
17,226,12,2023,1
17,226,12,2023,1
17,106,1,2023,2
17,101,2,2023,2
17,100,3,2023,2
17,136,4,2023,2
17,103,5,2023,2
17,112,6,2023,2
17,83,7,2023,2
17,122,8,2023,2
17,91,9,2023,2
17,107,10,2023,2
17,89,11,2023,2
17,132,12,2023,2
17,6,1,2023,3
17,0,2,2023,3
17,2,3,2023,3
17,11,4,2023,3
17,3,5,2023,3
17,7,6,2023,3
17,3,7,2023,3
17,4,8,2023,3
17,2,9,2023,3
17,3,10,2023,3
17,8,11,2023,3
17,6,12,2023,3
17,13,1,2023,4
17,19,2,2023,4
17,7,3,2023,4
17,9,4,2023,4
17,8,5,2023,4
17,10,6,2023,4
17,9,7,2023,4
17,13,8,2023,4
17,8,9,2023,4
17,10,10,2023,4
17,7,11,2023,4
17,21,12,2023,4
17,2,1,2023,5
17,2,2,2023,5
17,1,3,2023,5
17,3,4,2023,5
17,2,5,2023,5
17,0,6,2023,5
17,1,7,2023,5
17,1,8,2023,5
17,1,9,2023,5
17,1,10,2023,5
17,1,11,2023,5
17,0,12,2023,5
17,66,1,2023,6
17,67,2,2023,6
17,74,3,2023,6
17,57,4,2023,6
17,45,5,2023,6
17,78,6,2023,6
17,56,7,2023,6
17,73,8,2023,6
17,57,9,2023,6
17,53,10,2023,6
17,41,11,2023,6
17,66,12,2023,6
18,43,1,2023,0
18,43,1,2023,0
18,32,2,2023,0
18,32,2,2023,0
18,59,3,2023,0
18,59,3,2023,0
18,43,4,2023,0
18,43,4,2023,0
18,49,5,2023,0
18,49,5,2023,0
18,48,6,2023,0
18,48,6,2023,0
18,33,7,2023,0
18,33,7,2023,0
18,65,8,2023,0
18,65,8,2023,0
18,51,9,2023,0
18,51,9,2023,0
18,59,10,2023,0
18,59,10,2023,0
18,44,11,2023,0
18,44,11,2023,0
18,41,12,2023,0
18,41,12,2023,0
18,129,1,2023,1
18,129,1,2023,1
18,129,1,2023,1
18,129,1,2023,1
18,129,1,2023,1
18,129,1,2023,1
18,129,1,2023,1
18,129,2,2023,1
18,129,2,2023,1
18,129,2,2023,1
18,129,2,2023,1
18,129,2,2023,1
18,129,2,2023,1
18,129,2,2023,1
18,148,3,2023,1
18,148,3,2023,1
18,148,3,2023,1
18,148,3,2023,1
18,148,3,2023,1
18,148,3,2023,1
18,148,3,2023,1
18,129,4,2023,1
18,129,4,2023,1
18,129,4,2023,1
18,129,4,2023,1
18,129,4,2023,1
18,129,4,2023,1
18,129,4,2023,1
18,138,5,2023,1
18,138,5,2023,1
18,138,5,2023,1
18,138,5,2023,1
18,138,5,2023,1
18,138,5,2023,1
18,138,5,2023,1
18,144,6,2023,1
18,144,6,2023,1
18,144,6,2023,1
18,144,6,2023,1
18,144,6,2023,1
18,144,6,2023,1
18,144,6,2023,1
18,110,7,2023,1
18,110,7,2023,1
18,110,7,2023,1
18,110,7,2023,1
18,110,7,2023,1
18,110,7,2023,1
18,110,7,2023,1
18,157,8,2023,1
18,157,8,2023,1
18,157,8,2023,1
18,157,8,2023,1
18,157,8,2023,1
18,157,8,2023,1
18,157,8,2023,1
18,143,9,2023,1
18,143,9,2023,1
18,143,9,2023,1
18,143,9,2023,1
18,143,9,2023,1
18,143,9,2023,1
18,143,9,2023,1
18,165,10,2023,1
18,165,10,2023,1
18,165,10,2023,1
18,165,10,2023,1
18,165,10,2023,1
18,165,10,2023,1
18,165,10,2023,1
18,145,11,2023,1
18,145,11,2023,1
18,145,11,2023,1
18,145,11,2023,1
18,145,11,2023,1
18,145,11,2023,1
18,145,11,2023,1
18,140,12,2023,1
18,140,12,2023,1
18,140,12,2023,1
18,140,12,2023,1
18,140,12,2023,1
18,140,12,2023,1
18,140,12,2023,1
18,76,1,2023,2
18,77,2,2023,2
18,75,3,2023,2
18,76,4,2023,2
18,75,5,2023,2
18,77,6,2023,2
18,59,7,2023,2
18,73,8,2023,2
18,78,9,2023,2
18,79,10,2023,2
18,87,11,2023,2
18,61,12,2023,2
18,2,1,2023,3
18,2,2,2023,3
18,1,3,2023,3
18,1,4,2023,3
18,5,5,2023,3
18,4,6,2023,3
18,3,7,2023,3
18,4,8,2023,3
18,4,9,2023,3
18,6,10,2023,3
18,4,11,2023,3
18,7,12,2023,3
18,7,1,2023,4
18,18,2,2023,4
18,13,3,2023,4
18,9,4,2023,4
18,9,5,2023,4
18,15,6,2023,4
18,12,7,2023,4
18,15,8,2023,4
18,9,9,2023,4
18,21,10,2023,4
18,8,11,2023,4
18,29,12,2023,4
18,1,1,2023,5
18,0,2,2023,5
18,0,3,2023,5
18,0,4,2023,5
18,0,5,2023,5
18,0,6,2023,5
18,3,7,2023,5
18,0,8,2023,5
18,1,9,2023,5
18,0,10,2023,5
18,2,11,2023,5
18,2,12,2023,5
18,39,1,2023,6
18,30,2,2023,6
18,56,3,2023,6
18,41,4,2023,6
18,44,5,2023,6
18,47,6,2023,6
18,32,7,2023,6
18,63,8,2023,6
18,49,9,2023,6
18,53,10,2023,6
18,44,11,2023,6
18,37,12,2023,6
19,107,1,2023,0
19,107,1,2023,0
19,101,2,2023,0
19,101,2,2023,0
19,110,3,2023,0
19,110,3,2023,0
19,112,4,2023,0
19,112,4,2023,0
19,139,5,2023,0
19,139,5,2023,0
19,101,6,2023,0
19,101,6,2023,0
19,153,7,2023,0
19,153,7,2023,0
19,146,8,2023,0
19,146,8,2023,0
19,120,9,2023,0
19,120,9,2023,0
19,137,10,2023,0
19,137,10,2023,0
19,105,11,2023,0
19,105,11,2023,0
19,139,12,2023,0
19,139,12,2023,0
19,266,1,2023,1
19,266,1,2023,1
19,266,1,2023,1
19,266,1,2023,1
19,266,1,2023,1
19,266,1,2023,1
19,266,1,2023,1
19,293,2,2023,1
19,293,2,2023,1
19,293,2,2023,1
19,293,2,2023,1
19,293,2,2023,1
19,293,2,2023,1
19,293,2,2023,1
19,277,3,2023,1
19,277,3,2023,1
19,277,3,2023,1
19,277,3,2023,1
19,277,3,2023,1
19,277,3,2023,1
19,277,3,2023,1
19,239,4,2023,1
19,239,4,2023,1
19,239,4,2023,1
19,239,4,2023,1
19,239,4,2023,1
19,239,4,2023,1
19,239,4,2023,1
19,323,5,2023,1
19,323,5,2023,1
19,323,5,2023,1
19,323,5,2023,1
19,323,5,2023,1
19,323,5,2023,1
19,323,5,2023,1
19,265,6,2023,1
19,265,6,2023,1
19,265,6,2023,1
19,265,6,2023,1
19,265,6,2023,1
19,265,6,2023,1
19,265,6,2023,1
19,286,7,2023,1
19,286,7,2023,1
19,286,7,2023,1
19,286,7,2023,1
19,286,7,2023,1
19,286,7,2023,1
19,286,7,2023,1
19,307,8,2023,1
19,307,8,2023,1
19,307,8,2023,1
19,307,8,2023,1
19,307,8,2023,1
19,307,8,2023,1
19,307,8,2023,1
19,255,9,2023,1
19,255,9,2023,1
19,255,9,2023,1
19,255,9,2023,1
19,255,9,2023,1
19,255,9,2023,1
19,255,9,2023,1
19,265,10,2023,1
19,265,10,2023,1
19,265,10,2023,1
19,265,10,2023,1
19,265,10,2023,1
19,265,10,2023,1
19,265,10,2023,1
19,252,11,2023,1
19,252,11,2023,1
19,252,11,2023,1
19,252,11,2023,1
19,252,11,2023,1
19,252,11,2023,1
19,252,11,2023,1
19,281,12,2023,1
19,281,12,2023,1
19,281,12,2023,1
19,281,12,2023,1
19,281,12,2023,1
19,281,12,2023,1
19,281,12,2023,1
19,109,1,2023,2
19,157,2,2023,2
19,132,3,2023,2
19,100,4,2023,2
19,149,5,2023,2
19,135,6,2023,2
19,118,7,2023,2
19,136,8,2023,2
19,112,9,2023,2
19,110,10,2023,2
19,119,11,2023,2
19,104,12,2023,2
19,10,1,2023,3
19,8,2,2023,3
19,12,3,2023,3
19,6,4,2023,3
19,10,5,2023,3
19,10,6,2023,3
19,2,7,2023,3
19,3,8,2023,3
19,7,9,2023,3
19,4,10,2023,3
19,11,11,2023,3
19,5,12,2023,3
19,40,1,2023,4
19,27,2,2023,4
19,23,3,2023,4
19,20,4,2023,4
19,25,5,2023,4
19,19,6,2023,4
19,13,7,2023,4
19,22,8,2023,4
19,16,9,2023,4
19,13,10,2023,4
19,16,11,2023,4
19,33,12,2023,4
19,0,1,2023,5
19,0,2,2023,5
19,0,3,2023,5
19,1,4,2023,5
19,0,5,2023,5
19,0,6,2023,5
19,0,7,2023,5
19,0,8,2023,5
19,0,9,2023,5
19,1,10,2023,5
19,1,11,2023,5
19,0,12,2023,5
19,100,1,2023,6
19,97,2,2023,6
19,106,3,2023,6
19,108,4,2023,6
19,130,5,2023,6
19,97,6,2023,6
19,148,7,2023,6
19,137,8,2023,6
19,117,9,2023,6
19,133,10,2023,6
19,101,11,2023,6
19,134,12,2023,6
20,52,1,2023,0
20,52,1,2023,0
20,65,2,2023,0
20,65,2,2023,0
20,57,3,2023,0
20,57,3,2023,0
20,62,4,2023,0
20,62,4,2023,0
20,86,5,2023,0
20,86,5,2023,0
20,49,6,2023,0
20,49,6,2023,0
20,58,7,2023,0
20,58,7,2023,0
20,108,8,2023,0
20,108,8,2023,0
20,65,9,2023,0
20,65,9,2023,0
20,72,10,2023,0
20,72,10,2023,0
20,56,11,2023,0
20,56,11,2023,0
20,59,12,2023,0
20,59,12,2023,0
20,148,1,2023,1
20,148,1,2023,1
20,148,1,2023,1
20,148,1,2023,1
20,148,1,2023,1
20,148,1,2023,1
20,148,1,2023,1
20,172,2,2023,1
20,172,2,2023,1
20,172,2,2023,1
20,172,2,2023,1
20,172,2,2023,1
20,172,2,2023,1
20,172,2,2023,1
20,148,3,2023,1
20,148,3,2023,1
20,148,3,2023,1
20,148,3,2023,1
20,148,3,2023,1
20,148,3,2023,1
20,148,3,2023,1
20,154,4,2023,1
20,154,4,2023,1
20,154,4,2023,1
20,154,4,2023,1
20,154,4,2023,1
20,154,4,2023,1
20,154,4,2023,1
20,548,5,2023,1
20,548,5,2023,1
20,548,5,2023,1
20,548,5,2023,1
20,548,5,2023,1
20,548,5,2023,1
20,548,5,2023,1
20,141,6,2023,1
20,141,6,2023,1
20,141,6,2023,1
20,141,6,2023,1
20,141,6,2023,1
20,141,6,2023,1
20,141,6,2023,1
20,162,7,2023,1
20,162,7,2023,1
20,162,7,2023,1
20,162,7,2023,1
20,162,7,2023,1
20,162,7,2023,1
20,162,7,2023,1
20,197,8,2023,1
20,197,8,2023,1
20,197,8,2023,1
20,197,8,2023,1
20,197,8,2023,1
20,197,8,2023,1
20,197,8,2023,1
20,142,9,2023,1
20,142,9,2023,1
20,142,9,2023,1
20,142,9,2023,1
20,142,9,2023,1
20,142,9,2023,1
20,142,9,2023,1
20,196,10,2023,1
20,196,10,2023,1
20,196,10,2023,1
20,196,10,2023,1
20,196,10,2023,1
20,196,10,2023,1
20,196,10,2023,1
20,133,11,2023,1
20,133,11,2023,1
20,133,11,2023,1
20,133,11,2023,1
20,133,11,2023,1
20,133,11,2023,1
20,133,11,2023,1
20,159,12,2023,1
20,159,12,2023,1
20,159,12,2023,1
20,159,12,2023,1
20,159,12,2023,1
20,159,12,2023,1
20,159,12,2023,1
20,84,1,2023,2
20,89,2,2023,2
20,76,3,2023,2
20,84,4,2023,2
20,452,5,2023,2
20,70,6,2023,2
20,80,7,2023,2
20,75,8,2023,2
20,70,9,2023,2
20,110,10,2023,2
20,69,11,2023,2
20,85,12,2023,2
20,2,1,2023,3
20,4,2,2023,3
20,4,3,2023,3
20,3,4,2023,3
20,2,5,2023,3
20,7,6,2023,3
20,4,7,2023,3
20,3,8,2023,3
20,2,9,2023,3
20,4,10,2023,3
20,3,11,2023,3
20,4,12,2023,3
20,8,1,2023,4
20,13,2,2023,4
20,11,3,2023,4
20,5,4,2023,4
20,8,5,2023,4
20,14,6,2023,4
20,20,7,2023,4
20,9,8,2023,4
20,5,9,2023,4
20,10,10,2023,4
20,4,11,2023,4
20,11,12,2023,4
20,2,1,2023,5
20,1,2,2023,5
20,0,3,2023,5
20,0,4,2023,5
20,0,5,2023,5
20,1,6,2023,5
20,0,7,2023,5
20,2,8,2023,5
20,0,9,2023,5
20,0,10,2023,5
20,1,11,2023,5
20,0,12,2023,5
20,51,1,2023,6
20,64,2,2023,6
20,55,3,2023,6
20,56,4,2023,6
20,84,5,2023,6
20,47,6,2023,6
20,52,7,2023,6
20,102,8,2023,6
20,63,9,2023,6
20,71,10,2023,6
20,55,11,2023,6
20,55,12,2023,6
21,32,1,2023,0
21,32,1,2023,0
21,22,2,2023,0
21,22,2,2023,0
21,18,3,2023,0
21,18,3,2023,0
21,36,4,2023,0
21,36,4,2023,0
21,30,5,2023,0
21,30,5,2023,0
21,24,6,2023,0
21,24,6,2023,0
21,43,7,2023,0
21,43,7,2023,0
21,42,8,2023,0
21,42,8,2023,0
21,43,9,2023,0
21,43,9,2023,0
21,49,10,2023,0
21,49,10,2023,0
21,29,11,2023,0
21,29,11,2023,0
21,31,12,2023,0
21,31,12,2023,0
21,86,1,2023,1
21,86,1,2023,1
21,86,1,2023,1
21,86,1,2023,1
21,86,1,2023,1
21,86,1,2023,1
21,86,1,2023,1
21,72,2,2023,1
21,72,2,2023,1
21,72,2,2023,1
21,72,2,2023,1
21,72,2,2023,1
21,72,2,2023,1
21,72,2,2023,1
21,73,3,2023,1
21,73,3,2023,1
21,73,3,2023,1
21,73,3,2023,1
21,73,3,2023,1
21,73,3,2023,1
21,73,3,2023,1
21,123,4,2023,1
21,123,4,2023,1
21,123,4,2023,1
21,123,4,2023,1
21,123,4,2023,1
21,123,4,2023,1
21,123,4,2023,1
21,93,5,2023,1
21,93,5,2023,1
21,93,5,2023,1
21,93,5,2023,1
21,93,5,2023,1
21,93,5,2023,1
21,93,5,2023,1
21,83,6,2023,1
21,83,6,2023,1
21,83,6,2023,1
21,83,6,2023,1
21,83,6,2023,1
21,83,6,2023,1
21,83,6,2023,1
21,111,7,2023,1
21,111,7,2023,1
21,111,7,2023,1
21,111,7,2023,1
21,111,7,2023,1
21,111,7,2023,1
21,111,7,2023,1
21,101,8,2023,1
21,101,8,2023,1
21,101,8,2023,1
21,101,8,2023,1
21,101,8,2023,1
21,101,8,2023,1
21,101,8,2023,1
21,105,9,2023,1
21,105,9,2023,1
21,105,9,2023,1
21,105,9,2023,1
21,105,9,2023,1
21,105,9,2023,1
21,105,9,2023,1
21,122,10,2023,1
21,122,10,2023,1
21,122,10,2023,1
21,122,10,2023,1
21,122,10,2023,1
21,122,10,2023,1
21,122,10,2023,1
21,93,11,2023,1
21,93,11,2023,1
21,93,11,2023,1
21,93,11,2023,1
21,93,11,2023,1
21,93,11,2023,1
21,93,11,2023,1
21,109,12,2023,1
21,109,12,2023,1
21,109,12,2023,1
21,109,12,2023,1
21,109,12,2023,1
21,109,12,2023,1
21,109,12,2023,1
21,52,1,2023,2
21,39,2,2023,2
21,50,3,2023,2
21,76,4,2023,2
21,45,5,2023,2
21,45,6,2023,2
21,57,7,2023,2
21,48,8,2023,2
21,54,9,2023,2
21,63,10,2023,2
21,53,11,2023,2
21,65,12,2023,2
21,0,1,2023,3
21,1,2,2023,3
21,3,3,2023,3
21,3,4,2023,3
21,2,5,2023,3
21,4,6,2023,3
21,1,7,2023,3
21,3,8,2023,3
21,1,9,2023,3
21,2,10,2023,3
21,2,11,2023,3
21,3,12,2023,3
21,2,1,2023,4
21,10,2,2023,4
21,2,3,2023,4
21,7,4,2023,4
21,15,5,2023,4
21,10,6,2023,4
21,10,7,2023,4
21,7,8,2023,4
21,7,9,2023,4
21,7,10,2023,4
21,9,11,2023,4
21,9,12,2023,4
21,0,1,2023,5
21,0,2,2023,5
21,0,3,2023,5
21,1,4,2023,5
21,1,5,2023,5
21,0,6,2023,5
21,0,7,2023,5
21,1,8,2023,5
21,0,9,2023,5
21,1,10,2023,5
21,0,11,2023,5
21,1,12,2023,5
21,31,1,2023,6
21,22,2,2023,6
21,18,3,2023,6
21,36,4,2023,6
21,26,5,2023,6
21,20,6,2023,6
21,40,7,2023,6
21,42,8,2023,6
21,40,9,2023,6
21,47,10,2023,6
21,27,11,2023,6
21,30,12,2023,6
22,56,1,2023,0
22,56,1,2023,0
22,57,2,2023,0
22,57,2,2023,0
22,34,3,2023,0
22,34,3,2023,0
22,58,4,2023,0
22,58,4,2023,0
22,54,5,2023,0
22,54,5,2023,0
22,60,6,2023,0
22,60,6,2023,0
22,41,7,2023,0
22,41,7,2023,0
22,65,8,2023,0
22,65,8,2023,0
22,35,9,2023,0
22,35,9,2023,0
22,57,10,2023,0
22,57,10,2023,0
22,31,11,2023,0
22,31,11,2023,0
22,33,12,2023,0
22,33,12,2023,0
22,151,1,2023,1
22,151,1,2023,1
22,151,1,2023,1
22,151,1,2023,1
22,151,1,2023,1
22,151,1,2023,1
22,151,1,2023,1
22,132,2,2023,1
22,132,2,2023,1
22,132,2,2023,1
22,132,2,2023,1
22,132,2,2023,1
22,132,2,2023,1
22,132,2,2023,1
22,88,3,2023,1
22,88,3,2023,1
22,88,3,2023,1
22,88,3,2023,1
22,88,3,2023,1
22,88,3,2023,1
22,88,3,2023,1
22,126,4,2023,1
22,126,4,2023,1
22,126,4,2023,1
22,126,4,2023,1
22,126,4,2023,1
22,126,4,2023,1
22,126,4,2023,1
22,129,5,2023,1
22,129,5,2023,1
22,129,5,2023,1
22,129,5,2023,1
22,129,5,2023,1
22,129,5,2023,1
22,129,5,2023,1
22,132,6,2023,1
22,132,6,2023,1
22,132,6,2023,1
22,132,6,2023,1
22,132,6,2023,1
22,132,6,2023,1
22,132,6,2023,1
22,102,7,2023,1
22,102,7,2023,1
22,102,7,2023,1
22,102,7,2023,1
22,102,7,2023,1
22,102,7,2023,1
22,102,7,2023,1
22,144,8,2023,1
22,144,8,2023,1
22,144,8,2023,1
22,144,8,2023,1
22,144,8,2023,1
22,144,8,2023,1
22,144,8,2023,1
22,105,9,2023,1
22,105,9,2023,1
22,105,9,2023,1
22,105,9,2023,1
22,105,9,2023,1
22,105,9,2023,1
22,105,9,2023,1
22,133,10,2023,1
22,133,10,2023,1
22,133,10,2023,1
22,133,10,2023,1
22,133,10,2023,1
22,133,10,2023,1
22,133,10,2023,1
22,102,11,2023,1
22,102,11,2023,1
22,102,11,2023,1
22,102,11,2023,1
22,102,11,2023,1
22,102,11,2023,1
22,102,11,2023,1
22,119,12,2023,1
22,119,12,2023,1
22,119,12,2023,1
22,119,12,2023,1
22,119,12,2023,1
22,119,12,2023,1
22,119,12,2023,1
22,83,1,2023,2
22,70,2,2023,2
22,46,3,2023,2
22,61,4,2023,2
22,67,5,2023,2
22,69,6,2023,2
22,55,7,2023,2
