Region;Brott;År;Period;Antal;/100 000 inv
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Okt;74;188;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Nov;70;178;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Dec;89;226;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Jan;3;8;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Feb;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Mar;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Apr;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Maj;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Jun;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Jul;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Aug;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Sep;2;5;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Okt;4;10;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Nov;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);5 kap. Ärekränkningsbrott;2022;Dec;2;5;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Jan;79;201;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Feb;63;160;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Mar;104;264;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Apr;73;186;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Maj;77;196;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Jun;113;287;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Jul;86;219;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Aug;76;193;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Sep;86;219;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Okt;74;188;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Nov;70;178;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Dec;89;226;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Jan;8;20;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Feb;3;8;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Mar;5;13;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Apr;7;18;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Maj;8;20;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Jun;14;36;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Jul;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Aug;4;10;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Sep;3;8;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Okt;7;18;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Nov;3;8;
Stadsdelsområde Spånga - Tensta (Sthlm);6 kap. Sexualbrott;2022;Dec;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Jan;79;201;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Feb;63;160;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Mar;104;264;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Apr;73;186;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Maj;77;196;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Jun;113;287;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Jul;86;219;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Aug;76;193;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Sep;86;219;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Okt;74;188;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Nov;70;178;
Stadsdelsområde Spånga - Tensta (Sthlm);3-7 kap. Brott mot person;2022;Dec;89;226;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Jan;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Feb;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Mar;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Apr;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Maj;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Jun;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Jul;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Aug;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Sep;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Okt;1;3;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Nov;0;0;
Stadsdelsområde Spånga - Tensta (Sthlm);7 kap. Brott mot familj;2022;Dec;0;0;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jan;108;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Feb;89;165;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Mar;90;167;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Apr;123;229;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Maj;127;236;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jun;100;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jul;87;162;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Aug;113;210;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Sep;109;203;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Okt;103;191;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Nov;106;197;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Dec;72;134;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jan;108;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Feb;89;165;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Mar;90;167;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Apr;123;229;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Maj;127;236;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jun;100;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jul;87;162;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Aug;113;210;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Sep;109;203;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Okt;103;191;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Nov;106;197;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Dec;72;134;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Jan;39;72;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Feb;43;80;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Mar;25;46;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Apr;60;111;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Maj;50;93;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Jun;38;71;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Jul;44;82;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Aug;49;91;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Sep;42;78;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Okt;41;76;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Nov;34;63;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Dec;27;50;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jan;108;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Feb;89;165;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Mar;90;167;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Apr;123;229;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Maj;127;236;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jun;100;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jul;87;162;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Aug;113;210;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Sep;109;203;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Okt;103;191;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Nov;106;197;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Dec;72;134;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Jan;39;72;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Feb;43;80;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Mar;25;46;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Apr;60;111;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Maj;50;93;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Jun;38;71;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Jul;44;82;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Aug;49;91;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Sep;42;78;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Okt;41;76;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Nov;34;63;
Sundbyberg kommun;3 kap. Brott mot liv och hälsa;2022;Dec;27;50;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Jan;36;67;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Feb;42;78;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Mar;25;46;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Apr;58;108;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Maj;49;91;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Jun;35;65;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Jul;40;74;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Aug;46;85;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Sep;37;69;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Okt;38;71;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Nov;34;63;
Sundbyberg kommun;därav misshandel inkl. grov;2022;Dec;24;45;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jan;108;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Feb;89;165;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Mar;90;167;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Apr;123;229;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Maj;127;236;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jun;100;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jul;87;162;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Aug;113;210;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Sep;109;203;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Okt;103;191;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Nov;106;197;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Dec;72;134;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Jan;57;106;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Feb;35;65;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Mar;48;89;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Apr;49;91;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Maj;68;126;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Jun;51;95;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Jul;37;69;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Aug;54;100;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Sep;59;110;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Okt;49;91;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Nov;64;119;
Sundbyberg kommun;4 kap. Brott mot frihet och frid;2022;Dec;39;72;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jan;108;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Feb;89;165;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Mar;90;167;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Apr;123;229;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Maj;127;236;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jun;100;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jul;87;162;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Aug;113;210;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Sep;109;203;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Okt;103;191;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Nov;106;197;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Dec;72;134;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Jan;2;4;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Feb;3;6;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Mar;2;4;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Apr;0;0;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Maj;2;4;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Jun;0;0;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Jul;0;0;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Aug;1;2;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Sep;2;4;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Okt;5;9;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Nov;4;7;
Sundbyberg kommun;5 kap. Ärekränkningsbrott;2022;Dec;2;4;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jan;108;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Feb;89;165;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Mar;90;167;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Apr;123;229;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Maj;127;236;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jun;100;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jul;87;162;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Aug;113;210;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Sep;109;203;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Okt;103;191;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Nov;106;197;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Dec;72;134;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Jan;10;19;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Feb;8;15;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Mar;14;26;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Apr;13;24;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Maj;7;13;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Jun;11;20;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Jul;5;9;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Aug;9;17;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Sep;5;9;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Okt;8;15;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Nov;3;6;
Sundbyberg kommun;6 kap. Sexualbrott;2022;Dec;4;7;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jan;108;201;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Feb;89;165;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Mar;90;167;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Apr;123;229;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Maj;127;236;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jun;100;186;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Jul;87;162;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Aug;113;210;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Sep;109;203;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Okt;103;191;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Nov;106;197;
Sundbyberg kommun;3-7 kap. Brott mot person;2022;Dec;72;134;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Jan;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Feb;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Mar;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Apr;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Maj;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Jun;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Jul;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Aug;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Sep;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Okt;0;0;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Nov;1;2;
Sundbyberg kommun;7 kap. Brott mot familj;2022;Dec;0;0;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jan;221;217;
Södertälje kommun;3-7 kap. Brott mot person;2022;Feb;213;209;
Södertälje kommun;3-7 kap. Brott mot person;2022;Mar;268;263;
Södertälje kommun;3-7 kap. Brott mot person;2022;Apr;277;272;
Södertälje kommun;3-7 kap. Brott mot person;2022;Maj;248;244;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jun;236;232;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jul;240;236;
Södertälje kommun;3-7 kap. Brott mot person;2022;Aug;234;230;
Södertälje kommun;3-7 kap. Brott mot person;2022;Sep;250;246;
Södertälje kommun;3-7 kap. Brott mot person;2022;Okt;337;331;
Södertälje kommun;3-7 kap. Brott mot person;2022;Nov;204;200;
Södertälje kommun;3-7 kap. Brott mot person;2022;Dec;203;199;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jan;221;217;
Södertälje kommun;3-7 kap. Brott mot person;2022;Feb;213;209;
Södertälje kommun;3-7 kap. Brott mot person;2022;Mar;268;263;
Södertälje kommun;3-7 kap. Brott mot person;2022;Apr;277;272;
Södertälje kommun;3-7 kap. Brott mot person;2022;Maj;248;244;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jun;236;232;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jul;240;236;
Södertälje kommun;3-7 kap. Brott mot person;2022;Aug;234;230;
Södertälje kommun;3-7 kap. Brott mot person;2022;Sep;250;246;
Södertälje kommun;3-7 kap. Brott mot person;2022;Okt;337;331;
Södertälje kommun;3-7 kap. Brott mot person;2022;Nov;204;200;
Södertälje kommun;3-7 kap. Brott mot person;2022;Dec;203;199;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Jan;71;70;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Feb;84;83;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Mar;95;93;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Apr;130;128;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Maj;92;90;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Jun;100;98;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Jul;92;90;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Aug;86;84;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Sep;109;107;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Okt;132;130;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Nov;85;83;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Dec;101;99;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jan;221;217;
Södertälje kommun;3-7 kap. Brott mot person;2022;Feb;213;209;
Södertälje kommun;3-7 kap. Brott mot person;2022;Mar;268;263;
Södertälje kommun;3-7 kap. Brott mot person;2022;Apr;277;272;
Södertälje kommun;3-7 kap. Brott mot person;2022;Maj;248;244;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jun;236;232;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jul;240;236;
Södertälje kommun;3-7 kap. Brott mot person;2022;Aug;234;230;
Södertälje kommun;3-7 kap. Brott mot person;2022;Sep;250;246;
Södertälje kommun;3-7 kap. Brott mot person;2022;Okt;337;331;
Södertälje kommun;3-7 kap. Brott mot person;2022;Nov;204;200;
Södertälje kommun;3-7 kap. Brott mot person;2022;Dec;203;199;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Jan;71;70;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Feb;84;83;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Mar;95;93;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Apr;130;128;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Maj;92;90;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Jun;100;98;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Jul;92;90;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Aug;86;84;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Sep;109;107;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Okt;132;130;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Nov;85;83;
Södertälje kommun;3 kap. Brott mot liv och hälsa;2022;Dec;101;99;
Södertälje kommun;därav misshandel inkl. grov;2022;Jan;67;66;
Södertälje kommun;därav misshandel inkl. grov;2022;Feb;81;80;
Södertälje kommun;därav misshandel inkl. grov;2022;Mar;87;85;
Södertälje kommun;därav misshandel inkl. grov;2022;Apr;121;119;
Södertälje kommun;därav misshandel inkl. grov;2022;Maj;87;85;
Södertälje kommun;därav misshandel inkl. grov;2022;Jun;95;93;
Södertälje kommun;därav misshandel inkl. grov;2022;Jul;86;84;
Södertälje kommun;därav misshandel inkl. grov;2022;Aug;81;80;
Södertälje kommun;därav misshandel inkl. grov;2022;Sep;100;98;
Södertälje kommun;därav misshandel inkl. grov;2022;Okt;119;117;
Södertälje kommun;därav misshandel inkl. grov;2022;Nov;80;79;
Södertälje kommun;därav misshandel inkl. grov;2022;Dec;95;93;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jan;221;217;
Södertälje kommun;3-7 kap. Brott mot person;2022;Feb;213;209;
Södertälje kommun;3-7 kap. Brott mot person;2022;Mar;268;263;
Södertälje kommun;3-7 kap. Brott mot person;2022;Apr;277;272;
Södertälje kommun;3-7 kap. Brott mot person;2022;Maj;248;244;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jun;236;232;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jul;240;236;
Södertälje kommun;3-7 kap. Brott mot person;2022;Aug;234;230;
Södertälje kommun;3-7 kap. Brott mot person;2022;Sep;250;246;
Södertälje kommun;3-7 kap. Brott mot person;2022;Okt;337;331;
Södertälje kommun;3-7 kap. Brott mot person;2022;Nov;204;200;
Södertälje kommun;3-7 kap. Brott mot person;2022;Dec;203;199;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Jan;135;133;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Feb;104;102;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Mar;156;153;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Apr;119;117;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Maj;137;135;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Jun;120;118;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Jul;127;125;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Aug;128;126;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Sep;119;117;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Okt;189;186;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Nov;96;94;
Södertälje kommun;4 kap. Brott mot frihet och frid;2022;Dec;89;87;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jan;221;217;
Södertälje kommun;3-7 kap. Brott mot person;2022;Feb;213;209;
Södertälje kommun;3-7 kap. Brott mot person;2022;Mar;268;263;
Södertälje kommun;3-7 kap. Brott mot person;2022;Apr;277;272;
Södertälje kommun;3-7 kap. Brott mot person;2022;Maj;248;244;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jun;236;232;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jul;240;236;
Södertälje kommun;3-7 kap. Brott mot person;2022;Aug;234;230;
Södertälje kommun;3-7 kap. Brott mot person;2022;Sep;250;246;
Södertälje kommun;3-7 kap. Brott mot person;2022;Okt;337;331;
Södertälje kommun;3-7 kap. Brott mot person;2022;Nov;204;200;
Södertälje kommun;3-7 kap. Brott mot person;2022;Dec;203;199;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Jan;4;4;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Feb;8;8;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Mar;5;5;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Apr;10;10;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Maj;3;3;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Jun;1;1;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Jul;6;6;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Aug;5;5;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Sep;6;6;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Okt;7;7;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Nov;8;8;
Södertälje kommun;5 kap. Ärekränkningsbrott;2022;Dec;2;2;
Södertälje kommun;3-7 kap. Brott mot person;2022;Jan;221;217;
