Region;Brott;År;Period;Antal;/100 000 inv
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;164;126;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;121;93;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;135;104;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;289;222;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;353;271;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;345;265;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;333;256;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;366;281;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;403;310;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;342;263;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;338;260;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;370;284;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;383;294;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;310;238;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;294;226;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;108;83;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;166;128;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;158;121;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;142;109;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;154;118;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;174;134;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;148;114;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;151;116;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;146;112;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;164;126;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;121;93;
Stadsdelsområde Södermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;135;104;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Jan;97;75;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Feb;163;125;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Mar;150;115;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Apr;139;107;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Maj;150;115;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Jun;168;129;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Jul;145;111;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Aug;145;111;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Sep;139;107;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Okt;159;122;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Nov;115;88;
Stadsdelsområde Södermalm (Sthlm);därav misshandel inkl. grov;2022;Dec;130;100;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;289;222;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;353;271;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;345;265;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;333;256;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;366;281;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;403;310;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;342;263;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;338;260;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;370;284;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;383;294;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;310;238;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;294;226;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Jan;152;117;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Feb;148;114;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Mar;138;106;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Apr;144;111;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Maj;177;136;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Jun;178;137;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Jul;149;115;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Aug;141;108;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Sep;165;127;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Okt;167;128;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Nov;156;120;
Stadsdelsområde Södermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Dec;136;105;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;289;222;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;353;271;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;345;265;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;333;256;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;366;281;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;403;310;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;342;263;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;338;260;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;370;284;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;383;294;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;310;238;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;294;226;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Jan;6;5;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Feb;10;8;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Mar;10;8;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Apr;8;6;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Maj;11;8;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Jun;9;7;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Jul;8;6;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Aug;3;2;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Sep;5;4;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Okt;9;7;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Nov;5;4;
Stadsdelsområde Södermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Dec;3;2;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;289;222;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;353;271;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;345;265;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;333;256;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;366;281;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;403;310;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;342;263;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;338;260;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;370;284;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;383;294;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;310;238;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;294;226;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Jan;23;18;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Feb;29;22;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Mar;38;29;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Apr;39;30;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Maj;24;18;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Jun;42;32;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Jul;36;28;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Aug;42;32;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Sep;54;41;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Okt;43;33;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Nov;27;21;
Stadsdelsområde Södermalm (Sthlm);6 kap. Sexualbrott;2022;Dec;20;15;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;289;222;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;353;271;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;345;265;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;333;256;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;366;281;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;403;310;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;342;263;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;338;260;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;370;284;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;383;294;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;310;238;
Stadsdelsområde Södermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;294;226;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Jan;0;0;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Feb;0;0;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Mar;1;1;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Apr;0;0;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Maj;0;0;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Jun;0;0;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Jul;1;1;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Aug;1;1;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Sep;0;0;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Okt;0;0;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Nov;1;1;
Stadsdelsområde Södermalm (Sthlm);7 kap. Brott mot familj;2022;Dec;0;0;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Jan;790;984;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Feb;977;1217;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Mar;1031;1285;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Apr;835;1041;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Maj;795;991;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Jun;841;1048;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Jul;717;893;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Aug;863;1075;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Sep;1123;1399;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Okt;847;1055;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Nov;1241;1546;
Stadsdelsområde Östermalm (Sthlm);Brott mot brottsbalken;2022;Dec;948;1181;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;128;160;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;142;177;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;150;187;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;144;179;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;151;188;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;164;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;109;136;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;117;146;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;143;178;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;137;171;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;139;173;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;116;145;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;128;160;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;142;177;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;150;187;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;144;179;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;151;188;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;164;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;109;136;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;117;146;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;143;178;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;137;171;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;139;173;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;116;145;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;42;52;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;53;66;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;38;47;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;51;64;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;69;86;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;50;62;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;42;52;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;49;61;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;58;72;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;56;70;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;60;75;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;54;67;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;128;160;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;142;177;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;150;187;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;144;179;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;151;188;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;164;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;109;136;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;117;146;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;143;178;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;137;171;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;139;173;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;116;145;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;42;52;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;53;66;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;38;47;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;51;64;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;69;86;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;50;62;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;42;52;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;49;61;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;58;72;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;56;70;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;60;75;
Stadsdelsområde Östermalm (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;54;67;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Jan;36;45;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Feb;47;59;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Mar;35;44;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Apr;49;61;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Maj;65;81;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Jun;43;54;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Jul;41;51;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Aug;45;56;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Sep;55;69;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Okt;55;69;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Nov;53;66;
Stadsdelsområde Östermalm (Sthlm);därav misshandel inkl. grov;2022;Dec;53;66;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;128;160;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;142;177;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;150;187;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;144;179;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;151;188;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;164;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;109;136;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;117;146;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;143;178;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;137;171;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;139;173;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;116;145;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Jan;65;81;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Feb;62;77;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Mar;87;108;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Apr;65;81;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Maj;63;79;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Jun;64;80;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Jul;44;55;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Aug;54;67;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Sep;67;83;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Okt;58;72;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Nov;66;82;
Stadsdelsområde Östermalm (Sthlm);4 kap. Brott mot frihet och frid;2022;Dec;52;65;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;128;160;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;142;177;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;150;187;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;144;179;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;151;188;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;164;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;109;136;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;117;146;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;143;178;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;137;171;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;139;173;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;116;145;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Jan;4;5;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Feb;3;4;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Mar;3;4;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Apr;3;4;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Maj;4;5;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Jun;4;5;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Jul;2;2;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Aug;1;1;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Sep;2;2;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Okt;8;10;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Nov;4;5;
Stadsdelsområde Östermalm (Sthlm);5 kap. Ärekränkningsbrott;2022;Dec;6;7;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;128;160;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Feb;142;177;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Mar;150;187;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Apr;144;179;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Maj;151;188;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;164;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jul;109;136;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Aug;117;146;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Sep;143;178;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Okt;137;171;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Nov;139;173;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Dec;116;145;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Jan;16;20;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Feb;23;29;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Mar;22;27;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Apr;24;30;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Maj;15;19;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Jun;14;17;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Jul;21;26;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Aug;13;16;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Sep;15;19;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Okt;14;17;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Nov;9;11;
Stadsdelsområde Östermalm (Sthlm);6 kap. Sexualbrott;2022;Dec;3;4;
Stadsdelsområde Östermalm (Sthlm);3-7 kap. Brott mot person;2022;Jan;128;160;
