Region;Brott;År;Period;Antal;/100 000 inv
Stadsdelsområde Hägersten-Älvsjö (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Jun;4;3;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Jul;1;1;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Aug;3;2;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Sep;5;4;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Okt;1;1;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Nov;14;11;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Dec;7;6;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;217;172;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;197;156;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;240;191;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;213;169;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;205;163;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;239;190;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;180;143;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;202;160;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;228;181;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;252;200;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;235;187;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;231;183;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Jan;21;17;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Feb;26;21;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Mar;24;19;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Apr;67;53;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Maj;21;17;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Jun;28;22;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Jul;13;10;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Aug;41;33;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Sep;27;21;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Okt;14;11;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Nov;18;14;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);6 kap. Sexualbrott;2023 prel.;Dec;12;10;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;217;172;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;197;156;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;240;191;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;213;169;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;205;163;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;239;190;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;180;143;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;202;160;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;228;181;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;252;200;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;235;187;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;231;183;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Jan;3;2;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Feb;2;2;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Mar;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Apr;1;1;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Maj;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Jun;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Jul;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Aug;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Sep;1;1;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Okt;4;3;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Nov;3;2;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2023 prel.;Dec;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;196;255;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;192;249;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;187;243;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;217;282;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;166;216;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;208;270;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;152;197;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;214;278;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;162;210;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;174;226;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;146;190;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;226;294;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;196;255;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;192;249;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;187;243;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;217;282;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;166;216;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;208;270;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;152;197;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;214;278;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;162;210;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;174;226;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;146;190;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;226;294;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Jan;69;90;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Feb;70;91;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Mar;77;100;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Apr;58;75;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Maj;50;65;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Jun;79;103;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Jul;56;73;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Aug;74;96;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Sep;60;78;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Okt;53;69;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Nov;41;53;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Dec;67;87;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;196;255;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;192;249;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;187;243;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;217;282;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;166;216;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;208;270;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;152;197;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;214;278;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;162;210;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;174;226;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;146;190;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;226;294;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Jan;69;90;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Feb;70;91;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Mar;77;100;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Apr;58;75;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Maj;50;65;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Jun;79;103;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Jul;56;73;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Aug;74;96;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Sep;60;78;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Okt;53;69;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Nov;41;53;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2023 prel.;Dec;67;87;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Jan;66;86;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Feb;67;87;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Mar;74;96;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Apr;57;74;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Maj;45;58;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Jun;78;101;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Jul;56;73;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Aug;73;95;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Sep;57;74;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Okt;53;69;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Nov;41;53;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2023 prel.;Dec;66;86;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;196;255;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;192;249;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;187;243;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;217;282;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;166;216;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;208;270;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;152;197;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;214;278;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;162;210;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;174;226;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;146;190;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;226;294;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Jan;106;138;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Feb;101;131;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Mar;100;130;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Apr;136;177;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Maj;103;134;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Jun;112;145;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Jul;83;108;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Aug;122;158;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Sep;91;118;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Okt;107;139;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Nov;89;116;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2023 prel.;Dec;132;171;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;196;255;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;192;249;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;187;243;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;217;282;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;166;216;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;208;270;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;152;197;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;214;278;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;162;210;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;174;226;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;146;190;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;226;294;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Jan;6;8;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Feb;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Mar;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Apr;11;14;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Maj;3;4;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Jun;7;9;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Jul;3;4;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Aug;4;5;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Sep;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Okt;3;4;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Nov;8;10;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2023 prel.;Dec;6;8;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;196;255;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;192;249;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;187;243;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;217;282;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;166;216;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;208;270;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;152;197;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;214;278;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;162;210;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;174;226;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;146;190;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;226;294;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Jan;13;17;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Feb;19;25;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Mar;7;9;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Apr;9;12;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Maj;8;10;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Jun;10;13;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Jul;9;12;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Aug;13;17;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Sep;8;10;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Okt;10;13;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Nov;7;9;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2023 prel.;Dec;21;27;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;196;255;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;192;249;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;187;243;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;217;282;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;166;216;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;208;270;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;152;197;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;214;278;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;162;210;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;174;226;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;146;190;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;226;294;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Jan;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Feb;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Mar;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Apr;3;4;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Maj;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Jun;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Jul;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Aug;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Sep;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Okt;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Nov;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2023 prel.;Dec;0;0;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;129;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;129;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;148;209;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;129;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;138;195;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;144;203;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;110;155;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;157;222;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Sep;143;202;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Okt;165;233;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Nov;145;205;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Dec;140;198;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jan;129;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Feb;129;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Mar;148;209;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Apr;129;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Maj;138;195;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jun;144;203;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Jul;110;155;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2023 prel.;Aug;157;222;
