Region;Brott;År;Period;Antal;/100 000 inv
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Jan;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Feb;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Mar;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Apr;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Maj;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Jun;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Jul;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Aug;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Sep;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Okt;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Nov;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);3-7 kap. Brott mot person;2020;Dec;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Jan;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Feb;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Mar;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Apr;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Maj;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Jun;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Jul;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Aug;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Sep;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Okt;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Nov;0;0;
Stadsdelsområde Hägersten-Älvsjö (Sthlm);7 kap. Brott mot familj;2020;Dec;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jan;218;286;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Feb;123;161;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Mar;183;240;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Apr;161;211;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Maj;207;271;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jun;214;280;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jul;208;272;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Aug;191;250;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Sep;143;187;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Okt;170;223;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Nov;148;194;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Dec;128;168;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jan;218;286;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Feb;123;161;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Mar;183;240;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Apr;161;211;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Maj;207;271;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jun;214;280;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jul;208;272;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Aug;191;250;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Sep;143;187;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Okt;170;223;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Nov;148;194;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Dec;128;168;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jan;98;128;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Feb;56;73;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Mar;72;94;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Apr;64;84;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Maj;91;119;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jun;88;115;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jul;93;122;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Aug;82;107;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Sep;59;77;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Okt;75;98;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Nov;57;75;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Dec;51;67;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jan;218;286;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Feb;123;161;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Mar;183;240;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Apr;161;211;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Maj;207;271;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jun;214;280;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jul;208;272;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Aug;191;250;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Sep;143;187;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Okt;170;223;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Nov;148;194;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Dec;128;168;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jan;98;128;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Feb;56;73;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Mar;72;94;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Apr;64;84;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Maj;91;119;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jun;88;115;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jul;93;122;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Aug;82;107;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Sep;59;77;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Okt;75;98;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Nov;57;75;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2020;Dec;51;67;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Jan;95;124;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Feb;53;69;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Mar;71;93;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Apr;61;80;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Maj;89;117;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Jun;83;109;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Jul;86;113;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Aug;76;100;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Sep;51;67;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Okt;72;94;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Nov;56;73;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2020;Dec;49;64;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jan;218;286;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Feb;123;161;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Mar;183;240;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Apr;161;211;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Maj;207;271;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jun;214;280;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jul;208;272;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Aug;191;250;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Sep;143;187;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Okt;170;223;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Nov;148;194;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Dec;128;168;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Jan;95;124;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Feb;52;68;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Mar;84;110;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Apr;80;105;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Maj;101;132;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Jun;110;144;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Jul;94;123;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Aug;96;126;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Sep;71;93;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Okt;87;114;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Nov;75;98;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2020;Dec;66;86;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jan;218;286;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Feb;123;161;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Mar;183;240;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Apr;161;211;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Maj;207;271;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jun;214;280;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jul;208;272;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Aug;191;250;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Sep;143;187;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Okt;170;223;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Nov;148;194;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Dec;128;168;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Jan;8;10;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Feb;4;5;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Mar;10;13;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Apr;4;5;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Maj;4;5;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Jun;6;8;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Jul;4;5;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Aug;3;4;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Sep;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Okt;5;7;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Nov;3;4;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2020;Dec;5;7;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jan;218;286;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Feb;123;161;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Mar;183;240;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Apr;161;211;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Maj;207;271;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jun;214;280;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jul;208;272;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Aug;191;250;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Sep;143;187;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Okt;170;223;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Nov;148;194;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Dec;128;168;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Jan;17;22;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Feb;10;13;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Mar;16;21;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Apr;13;17;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Maj;9;12;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Jun;9;12;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Jul;15;20;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Aug;10;13;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Sep;11;14;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Okt;3;4;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Nov;13;17;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2020;Dec;6;8;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jan;218;286;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Feb;123;161;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Mar;183;240;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Apr;161;211;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Maj;207;271;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jun;214;280;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Jul;208;272;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Aug;191;250;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Sep;143;187;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Okt;170;223;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Nov;148;194;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2020;Dec;128;168;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Jan;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Feb;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Mar;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Apr;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Maj;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Jun;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Jul;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Aug;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Sep;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Okt;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Nov;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2020;Dec;0;0;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Jan;119;167;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Feb;108;151;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Mar;101;142;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Apr;90;126;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Maj;111;156;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Jun;151;212;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Jul;104;146;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Aug;128;179;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Sep;136;191;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Okt;154;216;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Nov;167;234;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Dec;91;128;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Jan;119;167;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Feb;108;151;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Mar;101;142;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Apr;90;126;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Maj;111;156;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Jun;151;212;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Jul;104;146;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Aug;128;179;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Sep;136;191;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Okt;154;216;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Nov;167;234;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Dec;91;128;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jan;50;70;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Feb;39;55;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Mar;44;62;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Apr;39;55;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Maj;40;56;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jun;62;87;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jul;32;45;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Aug;57;80;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Sep;61;86;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Okt;51;72;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Nov;50;70;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Dec;29;41;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Jan;119;167;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Feb;108;151;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Mar;101;142;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Apr;90;126;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Maj;111;156;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Jun;151;212;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Jul;104;146;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Aug;128;179;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Sep;136;191;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Okt;154;216;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Nov;167;234;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2020;Dec;91;128;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jan;50;70;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Feb;39;55;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Mar;44;62;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Apr;39;55;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Maj;40;56;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jun;62;87;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Jul;32;45;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Aug;57;80;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Sep;61;86;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Okt;51;72;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Nov;50;70;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2020;Dec;29;41;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Jan;48;67;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Feb;39;55;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Mar;42;59;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Apr;36;50;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Maj;38;53;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Jun;61;86;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Jul;31;43;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Aug;56;79;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Sep;57;80;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Okt;49;69;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Nov;46;65;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2020;Dec;28;39;
