Region;Brott;År;Period;Antal;/100 000 inv
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Jul;172;226;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Aug;170;223;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Sep;196;257;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Okt;197;259;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Nov;214;281;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Dec;187;246;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Jan;8;11;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Feb;19;25;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Mar;18;24;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Apr;12;16;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Maj;10;13;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Jun;9;12;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Jul;9;12;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Aug;8;11;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Sep;4;5;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Okt;9;12;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Nov;9;12;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2021;Dec;16;21;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Jan;123;162;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Feb;228;299;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Mar;148;194;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Apr;184;242;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Maj;179;235;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Jun;201;264;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Jul;172;226;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Aug;170;223;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Sep;196;257;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Okt;197;259;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Nov;214;281;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2021;Dec;187;246;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Jan;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Feb;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Mar;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Apr;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Maj;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Jun;4;5;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Jul;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Aug;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Sep;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Okt;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Nov;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2021;Dec;2;3;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jan;89;125;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Feb;114;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Mar;133;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Apr;103;144;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Maj;130;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jun;142;199;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jul;121;170;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Aug;109;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Sep;145;203;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Okt;140;196;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Nov;122;171;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Dec;125;175;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jan;89;125;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Feb;114;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Mar;133;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Apr;103;144;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Maj;130;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jun;142;199;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jul;121;170;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Aug;109;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Sep;145;203;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Okt;140;196;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Nov;122;171;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Dec;125;175;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jan;25;35;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Feb;47;66;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Mar;47;66;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Apr;31;43;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Maj;49;69;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jun;59;83;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jul;40;56;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Aug;46;64;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Sep;61;85;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Okt;47;66;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Nov;41;57;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Dec;39;55;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jan;89;125;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Feb;114;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Mar;133;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Apr;103;144;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Maj;130;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jun;142;199;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jul;121;170;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Aug;109;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Sep;145;203;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Okt;140;196;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Nov;122;171;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Dec;125;175;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jan;25;35;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Feb;47;66;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Mar;47;66;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Apr;31;43;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Maj;49;69;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jun;59;83;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jul;40;56;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Aug;46;64;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Sep;61;85;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Okt;47;66;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Nov;41;57;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2021;Dec;39;55;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Jan;22;31;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Feb;42;59;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Mar;44;62;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Apr;29;41;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Maj;45;63;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Jun;57;80;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Jul;36;50;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Aug;41;57;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Sep;57;80;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Okt;44;62;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Nov;38;53;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2021;Dec;33;46;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jan;89;125;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Feb;114;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Mar;133;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Apr;103;144;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Maj;130;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jun;142;199;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jul;121;170;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Aug;109;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Sep;145;203;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Okt;140;196;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Nov;122;171;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Dec;125;175;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Jan;55;77;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Feb;46;64;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Mar;63;88;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Apr;61;85;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Maj;55;77;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Jun;68;95;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Jul;63;88;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Aug;43;60;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Sep;67;94;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Okt;74;104;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Nov;66;92;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2021;Dec;77;108;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jan;89;125;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Feb;114;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Mar;133;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Apr;103;144;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Maj;130;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jun;142;199;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jul;121;170;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Aug;109;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Sep;145;203;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Okt;140;196;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Nov;122;171;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Dec;125;175;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Jan;4;6;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Feb;5;7;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Mar;3;4;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Apr;1;1;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Maj;9;13;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Jun;3;4;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Jul;3;4;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Aug;5;7;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Sep;3;4;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Okt;1;1;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Nov;3;4;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2021;Dec;5;7;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jan;89;125;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Feb;114;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Mar;133;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Apr;103;144;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Maj;130;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jun;142;199;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jul;121;170;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Aug;109;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Sep;145;203;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Okt;140;196;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Nov;122;171;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Dec;125;175;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Jan;4;6;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Feb;16;22;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Mar;20;28;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Apr;10;14;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Maj;16;22;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Jun;12;17;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Jul;15;21;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Aug;15;21;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Sep;14;20;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Okt;18;25;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Nov;12;17;
Stadsdelsområde Kungsholmen (Sthlm);6 kap. Sexualbrott;2021;Dec;4;6;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jan;89;125;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Feb;114;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Mar;133;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Apr;103;144;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Maj;130;182;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jun;142;199;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Jul;121;170;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Aug;109;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Sep;145;203;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Okt;140;196;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Nov;122;171;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2021;Dec;125;175;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Jan;1;1;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Feb;0;0;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Mar;0;0;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Apr;0;0;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Maj;1;1;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Jun;0;0;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Jul;0;0;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Aug;0;0;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Sep;0;0;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Okt;0;0;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Nov;0;0;
Stadsdelsområde Kungsholmen (Sthlm);7 kap. Brott mot familj;2021;Dec;0;0;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Jan;166;225;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Feb;191;259;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Mar;207;281;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Apr;167;227;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Maj;215;292;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Jun;208;282;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Jul;224;304;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Aug;266;361;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Sep;239;325;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Okt;309;420;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Nov;268;364;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Dec;235;319;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Jan;166;225;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Feb;191;259;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Mar;207;281;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Apr;167;227;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Maj;215;292;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Jun;208;282;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Jul;224;304;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Aug;266;361;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Sep;239;325;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Okt;309;420;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Nov;268;364;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Dec;235;319;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jan;57;77;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Feb;75;102;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Mar;78;106;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Apr;62;84;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Maj;83;113;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jun;82;111;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jul;111;151;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Aug;128;174;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Sep;99;134;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Okt;145;197;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Nov;128;174;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Dec;100;136;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Jan;166;225;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Feb;191;259;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Mar;207;281;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Apr;167;227;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Maj;215;292;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Jun;208;282;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Jul;224;304;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Aug;266;361;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Sep;239;325;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Okt;309;420;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Nov;268;364;
Stadsdelsområde Norrmalm (Sthlm);3-7 kap. Brott mot person;2021;Dec;235;319;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jan;57;77;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Feb;75;102;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Mar;78;106;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Apr;62;84;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Maj;83;113;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jun;82;111;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Jul;111;151;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Aug;128;174;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Sep;99;134;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Okt;145;197;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Nov;128;174;
Stadsdelsområde Norrmalm (Sthlm);3 kap. Brott mot liv och hälsa;2021;Dec;100;136;
Stadsdelsområde Norrmalm (Sthlm);därav misshandel inkl. grov;2021;Jan;54;73;
Stadsdelsområde Norrmalm (Sthlm);därav misshandel inkl. grov;2021;Feb;71;96;
Stadsdelsområde Norrmalm (Sthlm);därav misshandel inkl. grov;2021;Mar;77;105;
Stadsdelsområde Norrmalm (Sthlm);därav misshandel inkl. grov;2021;Apr;59;80;
Stadsdelsområde Norrmalm (Sthlm);därav misshandel inkl. grov;2021;Maj;81;110;
Stadsdelsområde Norrmalm (Sthlm);därav misshandel inkl. grov;2021;Jun;73;99;
Stadsdelsområde Norrmalm (Sthlm);därav misshandel inkl. grov;2021;Jul;108;147;
Stadsdelsområde Norrmalm (Sthlm);därav misshandel inkl. grov;2021;Aug;121;164;
Stadsdelsområde Norrmalm (Sthlm);därav misshandel inkl. grov;2021;Sep;96;130;
